preamble,stimulus,is_correct,subject,stimulus_prob
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions (D) Idols. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-0.7385787963867188]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions (D) Idols. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-4.254203796386719]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions (D) Idols. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-2.0823287963867188]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions (D) Idols. Of the answer choices above, the best answer choice is (",D,1,world_religions,[-0.9729537963867188]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-1.3905715942382812]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-1.1093215942382812]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-1.4218215942382812]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, the best answer choice is (",D,1,world_religions,[-1.7655715942382812]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",A,1,world_religions,[-0.5561847686767578]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-1.5874347686767578]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-1.9468097686767578]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",D,0,world_religions,[-2.571809768676758]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Akitu (D) Nehebkau. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-2.297313690185547]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Akitu (D) Nehebkau. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-3.016063690185547]
