preamble,stimulus,is_correct,subject,stimulus_prob
"Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q. (A) 0 (B) 4 (C) 2 and (D) 6. Of the answer choices above, answer (A) is the",best,0,abstract_algebra,"[-2.5872268676757812, -2.4257383346557617, -2.8063716888427734, -2.8202219009399414, -1.948028564453125, -3.4196090698242188, -2.1643056869506836, -2.841181755065918, -2.8079662322998047, -9.5177001953125, -9.492913246154785, -2.5825233459472656, -2.855940818786621, -3.5608997344970703, -8.746213912963867, -2.7543087005615234, -2.02285099029541, -9.492159843444824, -2.125687599182129, -1.9407100677490234, -9.086997985839844, -2.7551698684692383, -2.520930290222168, -1.9898052215576172, -3.0733518600463867, -10.601618766784668, -1.9262619018554688, -2.0285396575927734, -1.7297601699829102, -2.4630956649780273, -2.8422346115112305, -3.1942062377929688, -2.4760265350341797, -3.105915069580078, -8.281316757202148, -3.334056854248047, -2.5020179748535156, -2.738862991333008, -8.859657287597656, -3.0531015396118164, -2.167365074157715, -3.337839126586914, -10.80636215209961, -10.217245101928711, -1.9084177017211914, -1.7726526260375977, -2.5372562408447266, -1.1899919509887695, -3.238372802734375, -2.8007469177246094]"
"Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q. (A) 0 (B) 4 (C) 2 and (D) 6. Of the answer choices above, answer (B) is the",best,1,abstract_algebra,"[-2.492208480834961, -9.874940872192383, -3.0876197814941406, -2.9442358016967773, -2.674001693725586, -2.559680938720703, -3.4286556243896484, -3.113070487976074, -1.6933784484863281, -2.99881649017334, -2.082437515258789, -2.5225706100463867, -2.7039623260498047, -2.709218978881836, -2.9325389862060547, -2.465752601623535, -2.3549509048461914, -2.499608039855957, -2.779714584350586, -2.842484474182129, -3.2448978424072266, -2.6342926025390625, -2.4923620223999023, -1.937281608581543, -2.411566734313965, -2.9547290802001953, -2.923708915710449, -2.35457706451416, -3.157754898071289, -1.8612194061279297, -3.0195751190185547, -2.741642951965332, -3.060177803039551, -4.362157821655273, -10.104104995727539, -1.874608039855957, -2.8308935165405273, -2.7641496658325195, -2.6336498260498047, -3.311098098754883, -2.4685163497924805, -2.1591415405273438, -2.627359390258789, -2.0542144775390625, -2.084652900695801, -2.9871397018432617, -1.7418718338012695, -2.400954246520996, -2.1908740997314453, -2.2779130935668945]"
"Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q. (A) 0 (B) 4 (C) 2 and (D) 6. Of the answer choices above, answer (C) is the",best,0,abstract_algebra,"[-2.2686948776245117, -2.652477264404297, -1.8275117874145508, -2.1808252334594727, -2.4848289489746094, -10.581792831420898, -2.6094894409179688, -2.150507926940918, -9.274833679199219, -2.1746416091918945, -3.9286317825317383, -8.482927322387695, -10.466880798339844, -1.9774665832519531, -9.521231651306152, -2.961836814880371, -2.2837610244750977, -2.3146133422851562, -1.9298896789550781, -2.264310836791992, -2.2463903427124023, -2.8109207153320312, -1.7441062927246094, -2.434232711791992, -2.5906639099121094, -1.747757911682129, -9.30290412902832, -1.5838050842285156, -1.7337284088134766, -2.8416757583618164, -2.9145240783691406, -1.6116304397583008, -2.985799789428711, -10.142613410949707, -2.471074104309082, -2.160702705383301, -2.297482490539551, -2.000791549682617, -2.8508195877075195, -2.4449033737182617, -2.7037887573242188, -2.5421857833862305, -2.540907859802246, -2.9917192459106445, -2.7868528366088867, -3.015749931335449, -2.3647851943969727, -2.5266733169555664, -2.247102737426758, -2.675673484802246]"
"Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q. (A) 0 (B) 4 (C) 2 and (D) 6. Of the answer choices above, answer (D) is the",best,0,abstract_algebra,"[-3.0785293579101562, -9.323974609375, -3.323115348815918, -3.3945932388305664, -2.0010461807250977, -2.4907655715942383, -10.616735458374023, -3.6695871353149414, -3.404496192932129, -3.1156301498413086, -2.2455549240112305, -2.0962629318237305, -2.34295654296875, -3.556293487548828, -3.343865394592285, -2.364323616027832, -3.085634231567383, -3.422440528869629, -1.8544044494628906, -3.0984888076782227, -3.450139045715332, -3.7896556854248047, -2.518986701965332, -2.6800403594970703, -3.0501928329467773, -8.974482536315918, -2.5301284790039062, -4.068742752075195, -4.011776924133301, -3.9489612579345703, -2.530853271484375, -1.6162481307983398, -1.9815893173217773, -3.2509002685546875, -2.9845762252807617, -3.3869447708129883, -3.053506851196289, -2.3146581649780273, -3.175736427307129, -2.8019466400146484, -2.5828771591186523, -3.0057449340820312, -2.9525861740112305, -1.9622983932495117, -2.661280632019043, -2.1706113815307617, -2.975987434387207, -2.901029586791992, -2.3164424896240234, -2.8326492309570312]"
"Let p = (1, 2, 5, 4)(2, 3) in S_5 . Find the index of <p> in S_5. (A) 8 (B) 2 (C) 24 and (D) 120. Of the answer choices above, answer (A) is the",best,0,abstract_algebra,"[-8.872575759887695, -2.8862438201904297, -2.8903446197509766, -1.719883918762207, -2.32489013671875, -2.7458677291870117, -3.8143577575683594, -1.886866569519043, -2.7538204193115234, -2.4953861236572266, -3.200031280517578, -3.4298410415649414, -1.3698110580444336, -1.7775440216064453, -2.168126106262207, -2.358217239379883, -1.8935089111328125, -8.579315185546875, -2.341136932373047, -9.92591667175293, -8.654383659362793, -9.620040893554688, -3.1170101165771484, -2.5691871643066406, -2.344451904296875, -8.947364807128906, -9.519916534423828, -2.266484260559082, -2.6660947799682617, -2.3504199981689453, -2.0463666915893555, -1.8178863525390625, -9.377010345458984, -2.215627670288086, -2.7495527267456055, -2.6413936614990234, -11.616519927978516, -2.500115394592285, -1.5792417526245117, -2.546327590942383, -8.599472045898438, -2.5487518310546875, -3.5920839309692383, -2.2446165084838867, -2.0727901458740234, -2.043008804321289, -2.0074806213378906, -2.135573387145996, -8.44329833984375, -1.8464431762695312]"
"Let p = (1, 2, 5, 4)(2, 3) in S_5 . Find the index of <p> in S_5. (A) 8 (B) 2 (C) 24 and (D) 120. Of the answer choices above, answer (B) is the",best,0,abstract_algebra,"[-10.406145095825195, -2.751832962036133, -1.5039892196655273, -2.46240234375, -2.0315847396850586, -1.2245063781738281, -2.762361526489258, -2.5278024673461914, -8.51272201538086, -3.291256904602051, -3.062502861022949, -1.9271907806396484, -1.8155412673950195, -1.9649457931518555, -2.1463623046875, -2.507033348083496, -1.7923297882080078, -2.562955856323242, -3.1968679428100586, -1.469304084777832, -1.1058387756347656, -3.226879119873047, -2.4138593673706055, -3.189488410949707, -3.406439781188965, -1.8721599578857422, -3.0057945251464844, -3.1122589111328125, -2.3637027740478516, -1.4407262802124023, -2.483717918395996, -2.2867813110351562, -2.314333915710449, -1.7893552780151367, -1.928877830505371, -2.3127689361572266, -10.32198715209961, -9.057016372680664, -3.1769771575927734, -9.44778060913086, -2.356721878051758, -2.388408660888672, -0.9919843673706055, -1.8527212142944336, -2.3749256134033203, -1.898050308227539, -2.1811647415161133, -2.4562196731567383, -1.578277587890625, -10.710779190063477]"
"Let p = (1, 2, 5, 4)(2, 3) in S_5 . Find the index of <p> in S_5. (A) 8 (B) 2 (C) 24 and (D) 120. Of the answer choices above, answer (C) is the",best,1,abstract_algebra,"[-2.1929779052734375, -2.037240982055664, -2.92236328125, -2.9566221237182617, -3.421955108642578, -2.1652050018310547, -2.116300582885742, -2.379701614379883, -2.970536231994629, -2.7495784759521484, -1.7214603424072266, -2.867180824279785, -2.4561424255371094, -2.2324466705322266, -3.927745819091797, -2.6682538986206055, -2.468770980834961, -8.895061492919922, -7.980593681335449, -2.436038017272949, -2.576849937438965, -9.669236183166504, -7.84466552734375, -2.4983205795288086, -2.564396858215332, -1.4807043075561523, -2.0460853576660156, -2.598465919494629, -2.7135982513427734, -3.6903810501098633, -2.6897706985473633, -7.046047210693359, -2.060029983520508, -2.5208988189697266, -3.025979995727539, -2.920663833618164, -2.871609687805176, -1.829789161682129, -2.667661666870117, -2.369736671447754, -2.135456085205078, -2.929215431213379, -2.589064598083496, -3.738771438598633, -2.539090156555176, -2.116488456726074, -1.9538249969482422, -2.3111133575439453, -2.0958709716796875, -1.6755619049072266]"
"Let p = (1, 2, 5, 4)(2, 3) in S_5 . Find the index of <p> in S_5. (A) 8 (B) 2 (C) 24 and (D) 120. Of the answer choices above, answer (D) is the",best,0,abstract_algebra,"[-9.090017318725586, -8.761669158935547, -1.9509763717651367, -2.3881330490112305, -2.6713972091674805, -2.333430290222168, -2.6750478744506836, -3.1870336532592773, -3.1123008728027344, -2.6459007263183594, -2.9071855545043945, -3.0454158782958984, -3.3729124069213867, -2.4712448120117188, -1.716501235961914, -2.5597925186157227, -2.150890350341797, -2.0178089141845703, -2.353814125061035, -3.365751266479492, -2.6080265045166016, -1.7707500457763672, -3.272939682006836, -2.231949806213379, -1.4919681549072266, -3.6542625427246094, -2.1597537994384766, -7.908716201782227, -2.588017463684082, -1.986288070678711, -2.6176700592041016, -2.824613571166992, -3.5192604064941406, -10.357515335083008, -3.671271324157715, -2.711315155029297, -1.7619256973266602, -3.7664613723754883, -2.5411367416381836, -2.9368038177490234, -3.2271804809570312, -3.4664077758789062, -2.1909523010253906, -2.3503055572509766, -2.7664594650268555, -2.332240104675293, -2.8262386322021484, -8.487137794494629, -2.772706985473633, -2.8155336380004883]"
"Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^5 + 3x^3 + x^2 + 2x in Z_5 (A) 0 (B) 1 (C) 0,1 and (D) 0,4. Of the answer choices above, answer (A) is the",best,0,abstract_algebra,"[-2.3582067489624023, -2.3386335372924805, -2.6581382751464844, -8.521944999694824, -2.345975875854492, -2.5210514068603516, -2.597238540649414, -2.917874336242676, -8.620796203613281, -2.5178308486938477, -2.347637176513672, -2.808652877807617, -2.420712471008301, -2.001689910888672, -1.4526329040527344, -1.5838356018066406, -3.164116859436035, -2.6225414276123047, -1.888479232788086, -2.098430633544922, -2.272994041442871, -1.864725112915039, -1.8549871444702148, -1.663254737854004, -2.7067642211914062, -7.532513618469238, -9.134774208068848, -1.377126693725586, -3.0079126358032227, -1.6575965881347656, -2.323610305786133, -2.591379165649414, -2.988743782043457, -1.4492359161376953, -2.915172576904297, -2.664454460144043, -2.244974136352539, -3.036953926086426, -2.216583251953125, -1.8250885009765625, -2.6011056900024414, -1.5353240966796875, -2.288641929626465, -2.6214332580566406, -2.170741081237793, -1.732177734375, -10.413829803466797, -2.714519500732422, -2.958486557006836, -1.4931507110595703]"
"Find all zeros in the indicated finite field of the given polynomial with coefficients in that field. x^5 + 3x^3 + x^2 + 2x in Z_5 (A) 0 (B) 1 (C) 0,1 and (D) 0,4. Of the answer choices above, answer (B) is the",best,0,abstract_algebra,"[-2.2468223571777344, -2.3940677642822266, -1.8580284118652344, -1.1810359954833984, -1.7398548126220703, -3.956181526184082, -2.7500743865966797, -9.194990158081055, -2.5103683471679688, -3.1179733276367188, -1.5898056030273438, -1.515059471130371, -2.686819076538086, -2.6473073959350586, -2.2592849731445312, -2.9029970169067383, -2.353879928588867, -1.8491621017456055, -1.343214988708496, -2.3443098068237305, -2.2017593383789062, -1.857046127319336, -2.0614395141601562, -8.755971908569336, -2.370266914367676, -2.8776798248291016, -9.02624797821045, -8.876686096191406, -2.6544570922851562, -8.180764198303223, -2.119058609008789, -2.4460601806640625, -2.8573827743530273, -2.811825752258301, -2.551776885986328, -2.6716413497924805, -1.9226245880126953, -1.8899335861206055, -9.69559097290039, -8.437383651733398, -2.335423469543457, -2.631319999694824, -2.5856142044067383, -2.8660764694213867, -2.4769067764282227, -2.3329906463623047, -3.145496368408203, -2.819211959838867, -2.495591163635254, -2.7420148849487305]"
