preamble,stimulus,is_correct,subject,stimulus_prob
" What can murtis be translated as? (A) Idols (B) Offerings (C) Prayers (D) Apparitions. Of the answer choices above, answer (A) is the",best,1,world_religions,[-2.2117252349853516]
" What can murtis be translated as? (A) Idols (B) Offerings (C) Prayers (D) Apparitions. Of the answer choices above, answer (B) is the",best,0,world_religions,[-2.118654251098633]
" What can murtis be translated as? (A) Idols (B) Offerings (C) Prayers (D) Apparitions. Of the answer choices above, answer (C) is the",best,0,world_religions,[-2.027223587036133]
" What can murtis be translated as? (A) Idols (B) Offerings (C) Prayers (D) Apparitions. Of the answer choices above, answer (D) is the",best,0,world_religions,[-2.2041797637939453]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, answer (A) is the",best,0,world_religions,[-2.4506797790527344]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, answer (B) is the",best,0,world_religions,[-2.448162078857422]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, answer (C) is the",best,0,world_religions,[-2.3698368072509766]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Humanistic Buddhism (D) Yin-Yang School. Of the answer choices above, answer (D) is the",best,1,world_religions,[-2.4134483337402344]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE (D) 596 CE. Of the answer choices above, answer (A) is the",best,0,world_religions,[-3.8291549682617188]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE (D) 596 CE. Of the answer choices above, answer (B) is the",best,0,world_religions,[-3.6618919372558594]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE (D) 596 CE. Of the answer choices above, answer (C) is the",best,0,world_religions,[-3.746356964111328]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE (D) 596 CE. Of the answer choices above, answer (D) is the",best,1,world_religions,[-3.721067428588867]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Nehebkau (D) Akitu. Of the answer choices above, answer (A) is the",best,0,world_religions,[-3.0114192962646484]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Nehebkau (D) Akitu. Of the answer choices above, answer (B) is the",best,0,world_religions,[-2.923175811767578]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Nehebkau (D) Akitu. Of the answer choices above, answer (C) is the",best,0,world_religions,[-3.112428665161133]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Nehebkau (D) Akitu. Of the answer choices above, answer (D) is the",best,1,world_religions,[-3.1676883697509766]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami (D) Ikebana. Of the answer choices above, answer (A) is the",best,0,world_religions,[-3.97027587890625]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami (D) Ikebana. Of the answer choices above, answer (B) is the",best,0,world_religions,[-3.750926971435547]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami (D) Ikebana. Of the answer choices above, answer (C) is the",best,0,world_religions,[-3.8131046295166016]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami (D) Ikebana. Of the answer choices above, answer (D) is the",best,1,world_religions,[-3.9165096282958984]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion (D) Goodwill and love. Of the answer choices above, answer (A) is the",best,1,world_religions,[-2.6134033203125]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion (D) Goodwill and love. Of the answer choices above, answer (B) is the",best,0,world_religions,[-2.6103992462158203]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion (D) Goodwill and love. Of the answer choices above, answer (C) is the",best,0,world_religions,[-2.58660888671875]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion (D) Goodwill and love. Of the answer choices above, answer (D) is the",best,0,world_religions,[-2.6672286987304688]
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Khalse (B) Nam (C) Shabad (D) Guru. Of the answer choices above, answer (A) is the",best,0,world_religions,[-3.564228057861328]
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Khalse (B) Nam (C) Shabad (D) Guru. Of the answer choices above, answer (B) is the",best,0,world_religions,[-3.750804901123047]
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Khalse (B) Nam (C) Shabad (D) Guru. Of the answer choices above, answer (C) is the",best,1,world_religions,[-3.6422367095947266]
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Khalse (B) Nam (C) Shabad (D) Guru. Of the answer choices above, answer (D) is the",best,0,world_religions,[-3.669919967651367]
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (A) is the",best,1,world_religions,[-2.4817276000976562]
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (B) is the",best,0,world_religions,[-2.5043506622314453]
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (C) is the",best,0,world_religions,[-2.377073287963867]
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (D) is the",best,0,world_religions,[-2.5530967712402344]
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu (D) Laws of Manu. Of the answer choices above, answer (A) is the",best,0,world_religions,[-3.263498306274414]
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu (D) Laws of Manu. Of the answer choices above, answer (B) is the",best,0,world_religions,[-3.0498428344726562]
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu (D) Laws of Manu. Of the answer choices above, answer (C) is the",best,0,world_religions,[-3.2255077362060547]
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu (D) Laws of Manu. Of the answer choices above, answer (D) is the",best,1,world_religions,[-3.2179794311523438]
"What does the term ""Qur'an"" literally mean? (A) The Holy Book (B) The Narrative (C) The Pillars (D) The Recitation. Of the answer choices above, answer (A) is the",best,0,world_religions,[-2.7930679321289062]
