preamble,stimulus,is_correct,subject,stimulus_prob
"If a pentagon P with vertices at (– 2, – 4), (– 4, 1), (–1, 4), (2, 4), and (3, 0) is reflected across the line y = x to get a new pentagon, P’, then one of the vertices of P’ is (A) (0, – 3) (B) (4, 1) (C) (2, 2) and (D) (– 4, –2). Of the answer choices above, answer (A) is the",best,0,high_school_mathematics,"[-2.3359375, -2.453125, -1.9453125, -2.765625, -3.3203125, -2.890625, -3.046875, -1.6484375, -3.2265625, -3.25, -1.96875, -2.0703125, -4.1328125, -2.34375, -2.6484375, -1.953125, -2.9453125, -2.546875, -2.71875, -1.9375, -2.578125, -2.453125, -3.265625, -3.59375, -1.9921875, -3.171875, -2.84375, -2.1796875, -3.2578125, -3.40625, -2.9921875, -3.96875, -3.5078125, -2.515625, -3.125, -2.765625, -2.1328125, -0.921875, -7.140625, -2.328125, -1.4140625, -1.9140625, -2.1484375, -2.0390625, -3.390625, -2.7265625, -2.3515625, -1.6875, -2.3359375, -2.765625]"
"If a pentagon P with vertices at (– 2, – 4), (– 4, 1), (–1, 4), (2, 4), and (3, 0) is reflected across the line y = x to get a new pentagon, P’, then one of the vertices of P’ is (A) (0, – 3) (B) (4, 1) (C) (2, 2) and (D) (– 4, –2). Of the answer choices above, answer (B) is the",best,0,high_school_mathematics,"[-1.6875, -2.234375, -2.5, -2.9765625, -2.5078125, -2.3984375, -2.6953125, -3.21875, -2.8515625, -3.6875, -2.265625, -3.0546875, -2.09375, -2.6640625, -2.125, -3.2578125, -3.1171875, -3.90625, -1.890625, -3.609375, -1.203125, -2.5234375, -3.0390625, -1.8828125, -4.21875, -2.1640625, -3.3828125, -2.9296875, -1.71875, -1.4921875, -2.5546875, -3.5546875, -2.1171875, -3.5546875, -2.3515625, -2.953125, -4.0546875, -2.5390625, -2.234375, -1.8984375, -2.9296875, -1.9453125, -2.0390625, -4.0546875, -2.453125, -3.546875, -3.703125, -3.84375, -2.453125, -3.890625]"
"If a pentagon P with vertices at (– 2, – 4), (– 4, 1), (–1, 4), (2, 4), and (3, 0) is reflected across the line y = x to get a new pentagon, P’, then one of the vertices of P’ is (A) (0, – 3) (B) (4, 1) (C) (2, 2) and (D) (– 4, –2). Of the answer choices above, answer (C) is the",best,0,high_school_mathematics,"[-3.1328125, -2.7734375, -3.0390625, -2.4921875, -1.4453125, -3.65625, -3.21875, -2.625, -1.8203125, -2.015625, -3.6875, -5.6796875, -1.921875, -2.21875, -2.0703125, -2.125, -3.015625, -2.9296875, -4.6640625, -2.4453125, -3.3984375, -2.5859375, -3.0, -3.1015625, -1.5546875, -3.046875, -1.9375, -2.953125, -1.4921875, -3.2109375, -3.421875, -2.6328125, -2.296875, -4.0859375, -2.5625, -2.390625, -2.6953125, -2.265625, -2.46875, -1.578125, -2.3125, -2.328125, -2.015625, -3.5234375, -3.5546875, -2.9765625, -2.765625, -3.4375, -3.0546875, -3.5390625]"
"If a pentagon P with vertices at (– 2, – 4), (– 4, 1), (–1, 4), (2, 4), and (3, 0) is reflected across the line y = x to get a new pentagon, P’, then one of the vertices of P’ is (A) (0, – 3) (B) (4, 1) (C) (2, 2) and (D) (– 4, –2). Of the answer choices above, answer (D) is the",best,1,high_school_mathematics,"[-2.90625, -2.3671875, -2.46875, -2.53125, -1.8203125, -3.2890625, -2.8359375, -1.96875, -3.1953125, -2.1796875, -2.609375, -2.859375, -2.1640625, -2.390625, -1.984375, -5.53125, -1.7734375, -3.46875, -2.5078125, -3.3046875, -1.8359375, -2.859375, -2.4453125, -2.2578125, -1.5078125, -2.0390625, -2.3984375, -2.5703125, -2.8984375, -2.09375, -3.4375, -3.1875, -1.234375, -2.2734375, -2.96875, -2.5234375, -1.9296875, -2.234375, -2.7734375, -2.96875, -2.34375, -2.140625, -2.4609375, -3.0078125, -2.203125, -2.4453125, -2.7265625, -2.28125, -2.9296875, -3.9453125]"
"The length of a rectangle is twice its width. Given the length of the diagonal is $5\sqrt{5}$, find the area of the rectangle. (A) 2500 (B) 2 (C) 50 and (D) 25. Of the answer choices above, answer (A) is the",best,0,high_school_mathematics,"[-5.4140625, -4.5859375, -4.03125, -4.359375, -3.5078125, -4.125, -3.03125, -4.0390625, -3.671875, -3.8515625, -3.6875, -4.9609375, -3.015625, -3.5703125, -2.75, -4.671875, -3.7734375, -3.7421875, -4.3359375, -2.5, -3.140625, -3.7578125, -4.125, -2.59375, -4.3515625, -3.2109375, -4.15625, -3.671875, -2.734375, -4.5, -2.109375, -4.6640625, -4.234375, -4.34375, -2.8671875, -5.1328125, -3.7578125, -4.21875, -4.3125, -3.796875, -2.4921875, -4.03125, -2.9296875, -3.046875, -2.5859375, -3.015625, -4.9765625, -3.34375, -3.515625, -3.3359375]"
"The length of a rectangle is twice its width. Given the length of the diagonal is $5\sqrt{5}$, find the area of the rectangle. (A) 2500 (B) 2 (C) 50 and (D) 25. Of the answer choices above, answer (B) is the",best,0,high_school_mathematics,"[-3.7890625, -3.7265625, -2.9453125, -4.3984375, -4.5234375, -5.5078125, -3.1640625, -3.078125, -2.359375, -2.4375, -3.5546875, -5.1796875, -3.7578125, -3.375, -2.140625, -3.5234375, -3.8671875, -4.1015625, -3.6953125, -2.265625, -2.1640625, -3.7109375, -5.4296875, -3.2421875, -3.21875, -6.1953125, -3.90625, -3.5703125, -4.21875, -2.84375, -5.09375, -5.0625, -3.625, -4.5078125, -3.8359375, -3.984375, -3.5859375, -3.6484375, -3.9296875, -3.015625, -3.25, -3.359375, -3.703125, -3.1953125, -4.8046875, -4.7265625, -2.6953125, -4.15625, -5.046875, -3.15625]"
"The length of a rectangle is twice its width. Given the length of the diagonal is $5\sqrt{5}$, find the area of the rectangle. (A) 2500 (B) 2 (C) 50 and (D) 25. Of the answer choices above, answer (C) is the",best,1,high_school_mathematics,"[-3.4375, -2.4296875, -4.03125, -3.875, -3.4296875, -4.2265625, -3.7890625, -3.296875, -4.2890625, -4.1796875, -3.65625, -4.59375, -3.4375, -2.359375, -3.09375, -2.65625, -3.3359375, -4.6953125, -3.265625, -4.40625, -2.375, -3.21875, -4.390625, -4.7734375, -5.3828125, -4.859375, -3.8125, -4.953125, -3.328125, -3.09375, -3.9453125, -3.2265625, -3.0703125, -3.2109375, -3.6640625, -3.515625, -3.375, -2.8125, -3.1953125, -3.2265625, -4.6640625, -2.28125, -2.5703125, -3.3046875, -3.046875, -2.6328125, -3.5546875, -4.3203125, -3.40625, -4.1015625]"
"The length of a rectangle is twice its width. Given the length of the diagonal is $5\sqrt{5}$, find the area of the rectangle. (A) 2500 (B) 2 (C) 50 and (D) 25. Of the answer choices above, answer (D) is the",best,0,high_school_mathematics,"[-2.0625, -3.375, -4.1953125, -3.09375, -4.1875, -3.8125, -3.6328125, -3.6640625, -3.9921875, -3.0625, -2.71875, -4.921875, -3.4921875, -3.5625, -4.015625, -3.390625, -3.2734375, -3.6796875, -4.3515625, -1.7578125, -3.671875, -4.328125, -3.09375, -4.09375, -3.0859375, -3.7734375, -3.671875, -2.84375, -4.703125, -3.203125, -4.984375, -3.484375, -3.421875, -2.7890625, -4.109375, -4.265625, -4.8125, -2.515625, -4.3515625, -3.46875, -5.5234375, -3.6875, -3.46875, -3.21875, -3.1328125, -3.65625, -3.8359375, -2.4296875, -4.0390625, -5.390625]"
"A positive integer n is called “powerful” if, for every prime factor p of n, p^2 is also a factor of n. An example of a powerful number is (A) 392 (B) 336 (C) 300 and (D) 297. Of the answer choices above, answer (A) is the",best,1,high_school_mathematics,"[-2.3359375, -3.6953125, -4.15625, -2.3671875, -2.8046875, -2.2265625, -2.78125, -2.0703125, -1.859375, -2.265625, -2.078125, -2.78125, -2.921875, -3.3671875, -2.0703125, -1.9765625, -2.5859375, -2.1796875, -2.8515625, -1.5625, -2.8203125, -1.578125, -2.2265625, -2.5, -2.8671875, -3.0234375, -3.296875, -1.6953125, -2.2265625, -1.828125, -1.5234375, -2.796875, -2.109375, -4.2109375, -2.09375, -2.6171875, -2.8203125, -2.734375, -1.9375, -2.84375, -2.296875, -3.1875, -4.0390625, -2.3125, -1.6796875, -2.9140625, -3.4140625, -2.8984375, -1.7421875, -2.34375]"
"A positive integer n is called “powerful” if, for every prime factor p of n, p^2 is also a factor of n. An example of a powerful number is (A) 392 (B) 336 (C) 300 and (D) 297. Of the answer choices above, answer (B) is the",best,0,high_school_mathematics,"[-2.671875, -3.171875, -2.859375, -2.5703125, -2.7578125, -2.8515625, -2.515625, -2.3984375, -3.140625, -2.296875, -2.6484375, -1.34375, -2.609375, -3.3203125, -2.921875, -1.515625, -2.3515625, -2.25, -3.59375, -1.71875, -3.2734375, -2.2109375, -3.140625, -2.625, -1.9609375, -2.3828125, -1.9609375, -1.7890625, -2.8671875, -2.4921875, -2.2109375, -2.328125, -2.9765625, -3.2578125, -2.5625, -3.078125, -2.7421875, -3.3828125, -2.078125, -2.046875, -2.59375, -2.515625, -3.2578125, -2.9921875, -3.578125, -3.28125, -2.8203125, -2.3515625, -2.53125, -2.5390625]"
