preamble,stimulus,is_correct,subject,stimulus_prob
"A 10-N force at an angle 45° above the horizontal has a horizontal component of about (A) 7 N (B) 5 N (C) 10 N and (D) 12 N. Of the answer choices above, answer (A) is the",best,1,conceptual_physics,"[-2.1161861419677734, -1.3684730529785156, -1.5527153015136719, -2.7925987243652344, -2.551849365234375, -1.4863815307617188, -2.0001354217529297, -1.7774238586425781, -1.4750614166259766, -1.9701519012451172, -3.2482032775878906, -0.8203601837158203, -1.9771270751953125, -1.7628803253173828, -1.7378692626953125, -1.5498886108398438, -1.190816879272461, -1.1921958923339844, -2.3494491577148438, -2.145221710205078, -1.395193099975586, -1.3701324462890625, -1.7651233673095703, -2.104898452758789, -1.7343692779541016, -1.2317543029785156, -1.7724590301513672, -3.457918167114258, -1.4691581726074219, -1.7859458923339844, -2.829193115234375, -1.26824951171875, -3.3502197265625, -2.5404815673828125, -1.9136161804199219, -2.200023651123047, -2.1224842071533203, -1.6373786926269531, -1.0417308807373047, -3.5540008544921875, -1.0846099853515625, -2.502962112426758, -3.1263809204101562, -1.8580360412597656, -1.5522003173828125, -1.9624176025390625, -2.704793930053711, -1.9526786804199219, -1.971780776977539, -0.7840251922607422]"
"A 10-N force at an angle 45° above the horizontal has a horizontal component of about (A) 7 N (B) 5 N (C) 10 N and (D) 12 N. Of the answer choices above, answer (B) is the",best,0,conceptual_physics,"[-1.2355098724365234, -1.0472869873046875, -1.8612747192382812, -1.9396648406982422, -1.6181297302246094, -2.085948944091797, -1.9404354095458984, -1.7825489044189453, -1.6348419189453125, -0.9733734130859375, -1.2458686828613281, -1.835763931274414, -1.589385986328125, -1.851369857788086, -1.2782707214355469, -1.886383056640625, -1.725931167602539, -1.5816459655761719, -2.5161361694335938, -1.8779830932617188, -2.119516372680664, -2.4189682006835938, -2.4059200286865234, -2.233579635620117, -2.418619155883789, -0.577484130859375, -2.391103744506836, -2.2650108337402344, -2.971681594848633, -3.055898666381836, -1.7866020202636719, -1.3472900390625, -1.5813140869140625, -2.6477088928222656, -2.196392059326172, -1.347555160522461, -2.864156723022461, -1.6638011932373047, -1.3681583404541016, -1.2224617004394531, -2.6527843475341797, -1.1064834594726562, -1.7819576263427734, -1.3715667724609375, -1.9940166473388672, -1.9050540924072266, -2.1521129608154297, -0.78631591796875, -0.6376304626464844, -1.2396354675292969]"
"A 10-N force at an angle 45° above the horizontal has a horizontal component of about (A) 7 N (B) 5 N (C) 10 N and (D) 12 N. Of the answer choices above, answer (C) is the",best,0,conceptual_physics,"[-0.7540969848632812, -2.3928489685058594, -1.0899181365966797, -1.377420425415039, -2.3031539916992188, -1.7122020721435547, -2.21429443359375, -2.1740684509277344, -2.366558074951172, -1.6659488677978516, -2.56219482421875, -2.0782718658447266, -0.6106796264648438, -2.1908397674560547, -1.8444862365722656, -2.3321914672851562, -1.7600250244140625, -0.952667236328125, -0.8695220947265625, -1.5469341278076172, -2.310495376586914, -1.4058647155761719, -2.222118377685547, -1.561859130859375, -2.6489830017089844, -2.193248748779297, -1.9382972717285156, -2.2886886596679688, -1.4209842681884766, -2.080831527709961, -0.7554779052734375, -1.8680133819580078, -1.3361454010009766, -2.048269271850586, -2.3986129760742188, -0.7725353240966797, -1.8492164611816406, -1.6541213989257812, -1.9353141784667969, -1.4720821380615234, -1.4818534851074219, -1.8039398193359375, -2.175006866455078, -2.2886829376220703, -1.372171401977539, -1.6463241577148438, -2.076719284057617, -1.865224838256836, -1.6155586242675781, -0.5188636779785156]"
"A 10-N force at an angle 45° above the horizontal has a horizontal component of about (A) 7 N (B) 5 N (C) 10 N and (D) 12 N. Of the answer choices above, answer (D) is the",best,0,conceptual_physics,"[-1.6836395263671875, -1.4073905944824219, -1.9241294860839844, -1.303802490234375, -2.0967369079589844, -1.4776420593261719, -1.9540519714355469, -1.021575927734375, -2.556488037109375, -1.1088371276855469, -2.202373504638672, -2.9370384216308594, -1.4127655029296875, -1.7447319030761719, -1.751565933227539, -1.0758018493652344, -3.0187149047851562, -1.457742691040039, -1.654348373413086, -1.8129863739013672, -1.3607807159423828, -0.9751739501953125, -2.6769866943359375, -2.2126998901367188, -2.1358795166015625, -2.5490684509277344, -1.5200767517089844, -2.7090682983398438, -0.9882221221923828, -3.0484390258789062, -3.202789306640625, -3.616657257080078, -1.647848129272461, -1.8722114562988281, -1.8269386291503906, -2.2230072021484375, -1.8002090454101562, -2.3800010681152344, -2.8053722381591797, -1.9148998260498047, -1.6159801483154297, -1.8940925598144531, -1.5355587005615234, -0.5580062866210938, -2.214090347290039, -2.1269149780273438, -1.8946819305419922, -2.434467315673828, -2.712726593017578, -1.577260971069336]"
"A completely submerged object always displaces its own (A) weight of fluid. (B) volume of fluid. (C) density of fluid. and (D) All of these.. Of the answer choices above, answer (A) is the",best,0,conceptual_physics,"[-2.1877784729003906, -1.899118423461914, -1.4815311431884766, -2.045083999633789, -1.0054550170898438, -1.012655258178711, -2.9333839416503906, -1.1790046691894531, -2.5454673767089844, -2.1938343048095703, -2.2376976013183594, -2.1259613037109375, -1.3619346618652344, -2.854755401611328, -3.2041053771972656, -1.2499008178710938, -1.6971721649169922, -2.646087646484375, -1.9784564971923828, -1.528280258178711, -1.5712642669677734, -1.954864501953125, -1.1924819946289062, -1.180032730102539, -2.4639358520507812, -1.242666244506836, -1.3462486267089844, -0.8955783843994141, -1.824880599975586, -1.8335800170898438, -1.2653865814208984, -1.4273395538330078, -2.4965343475341797, -1.7319622039794922, -2.0597782135009766, -1.387533187866211, -1.4416275024414062, -2.7292652130126953, -1.6141433715820312, -1.3511219024658203, -2.1478519439697266, -2.189943313598633, -1.4657440185546875, -1.5713367462158203, -1.9269466400146484, -1.5463085174560547, -1.2306060791015625, -1.3937225341796875, -2.5517845153808594, -2.480894088745117]"
"A completely submerged object always displaces its own (A) weight of fluid. (B) volume of fluid. (C) density of fluid. and (D) All of these.. Of the answer choices above, answer (B) is the",best,1,conceptual_physics,"[-1.1439056396484375, -1.5930156707763672, -2.3413314819335938, -1.1435470581054688, -1.8893814086914062, -0.9097366333007812, -1.9095287322998047, -1.9782733917236328, -1.337179183959961, -0.8988685607910156, -1.1011924743652344, -0.9730987548828125, -2.9135913848876953, -2.0118160247802734, -1.1138057708740234, -2.0732059478759766, -1.376028060913086, -1.5945510864257812, -3.0313472747802734, -1.536123275756836, -1.1905479431152344, -1.8144989013671875, -1.2710723876953125, -1.4979324340820312, -1.575979232788086, -1.8493213653564453, -1.1326751708984375, -2.0753955841064453, -1.6600990295410156, -2.6806507110595703, -2.862955093383789, -1.4462165832519531, -0.9308128356933594, -1.9857711791992188, -1.4935226440429688, -1.3279647827148438, -1.2576789855957031, -1.8759040832519531, -2.1120872497558594, -3.010417938232422, -0.9527168273925781, -1.6145439147949219, -1.1282901763916016, -1.3351631164550781, -1.8563365936279297, -1.7880878448486328, -2.30908203125, -1.0332870483398438, -1.7555217742919922, -1.3356475830078125]"
"A completely submerged object always displaces its own (A) weight of fluid. (B) volume of fluid. (C) density of fluid. and (D) All of these.. Of the answer choices above, answer (C) is the",best,0,conceptual_physics,"[-1.8073005676269531, -2.197538375854492, -2.3833446502685547, -2.191953659057617, -1.9660205841064453, -2.728199005126953, -1.1089649200439453, -1.5004158020019531, -3.236997604370117, -1.1802425384521484, -1.5095882415771484, -1.1980113983154297, -2.578462600708008, -2.148914337158203, -2.273466110229492, -1.564016342163086, -1.4037742614746094, -1.7967052459716797, -1.6005897521972656, -2.5360031127929688, -1.4862709045410156, -1.0184307098388672, -1.5016613006591797, -1.2955436706542969, -1.228057861328125, -1.4793148040771484, -2.4504032135009766, -0.7747230529785156, -1.17156982421875, -1.6093769073486328, -1.3076515197753906, -1.4765758514404297, -1.6552581787109375, -1.4931354522705078, -2.285663604736328, -1.3583850860595703, -1.9270153045654297, -2.0483131408691406, -1.0806083679199219, -1.9465160369873047, -1.4027671813964844, -2.5576610565185547, -2.2540721893310547, -1.6426029205322266, -2.1043167114257812, -1.932943344116211, -2.7346439361572266, -1.6083393096923828, -1.6733989715576172, -1.8554267883300781]"
"A completely submerged object always displaces its own (A) weight of fluid. (B) volume of fluid. (C) density of fluid. and (D) All of these.. Of the answer choices above, answer (D) is the",best,0,conceptual_physics,"[-1.383340835571289, -0.7980194091796875, -1.53912353515625, -0.7339305877685547, -1.8861885070800781, -0.8285579681396484, -1.5112800598144531, -1.322214126586914, -1.9835262298583984, -2.3854103088378906, -1.6310653686523438, -0.7889308929443359, -1.7815895080566406, -2.1860008239746094, -2.651308059692383, -1.1101016998291016, -2.201536178588867, -1.2894935607910156, -1.758148193359375, -0.9218635559082031, -1.895111083984375, -1.768636703491211, -0.9990310668945312, -0.9440841674804688, -1.1848087310791016, -0.8790225982666016, -2.2511024475097656, -2.471090316772461, -2.1569995880126953, -1.7585601806640625, -1.1703643798828125, -1.7672748565673828, -2.2689208984375, -1.4195499420166016, -1.3653602600097656, -1.8213729858398438, -1.310964584350586, -1.2451915740966797, -1.7057991027832031, -1.0002193450927734, -1.3702945709228516, -2.0089378356933594, -1.8678722381591797, -1.544748306274414, -1.8418693542480469, -1.1322250366210938, -1.6662349700927734, -0.901031494140625, -1.8053836822509766, -1.2019367218017578]"
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light (A) totally internally reflects (B) passes into the air above (C) is absorbed and (D) None of these. Of the answer choices above, answer (A) is the",best,0,conceptual_physics,"[-2.0351181030273438, -1.0474357604980469, -2.3199920654296875, -1.6587467193603516, -1.1022224426269531, -1.4525089263916016, -0.9047641754150391, -2.6958484649658203, -1.2203559875488281, -2.5025672912597656, -2.115957260131836, -1.2703361511230469, -1.9995231628417969, -1.3947563171386719, -1.6295108795166016, -2.004751205444336, -1.5170974731445312, -1.662893295288086, -2.0718936920166016, -1.510244369506836, -3.4099903106689453, -1.5312728881835938, -1.3881664276123047, -1.5162220001220703, -1.5358600616455078, -1.251688003540039, -1.5755348205566406, -2.6462364196777344, -2.7209300994873047, -1.2086925506591797, -1.3890762329101562, -1.7911853790283203, -1.8363494873046875, -2.4603824615478516, -1.3877544403076172, -2.3757381439208984, -1.9121932983398438, -1.8082160949707031, -1.2596702575683594, -1.7921772003173828, -1.9052543640136719, -1.7011871337890625, -1.1730785369873047, -2.3553504943847656, -1.1711444854736328, -1.2865753173828125, -0.5023956298828125, -1.1127586364746094, -1.6756820678710938, -1.4058399200439453]"
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light (A) totally internally reflects (B) passes into the air above (C) is absorbed and (D) None of these. Of the answer choices above, answer (B) is the",best,1,conceptual_physics,"[-1.3276042938232422, -2.057025909423828, -1.6477622985839844, -1.7826423645019531, -1.7718868255615234, -1.3018302917480469, -1.5011978149414062, -1.7581710815429688, -1.6109638214111328, -1.6399898529052734, -1.7209091186523438, -1.595296859741211, -0.9128437042236328, -1.5431346893310547, -1.8289737701416016, -2.470327377319336, -2.1169700622558594, -2.3525123596191406, -2.3715171813964844, -2.8592395782470703, -2.397052764892578, -1.7502555847167969, -2.3809070587158203, -1.7300262451171875, -1.5743579864501953, -1.1129627227783203, -1.3743057250976562, -2.216421127319336, -1.594320297241211, -1.759939193725586, -2.1739768981933594, -1.9859390258789062, -3.089242935180664, -1.567911148071289, -0.9771652221679688, -1.3367729187011719, -0.9482593536376953, -2.0217132568359375, -2.887441635131836, -2.451814651489258, -2.554788589477539, -1.6700420379638672, -2.5305633544921875, -1.7869377136230469, -1.3946056365966797, -1.8065948486328125, -1.2466602325439453, -1.6095085144042969, -2.5784988403320312, -0.8309078216552734]"
