preamble,stimulus,is_correct,subject,stimulus_prob
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, answer (A) is the",best,0,world_religions,[-1.8190345764160156]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, answer (B) is the",best,0,world_religions,[-1.6562786102294922]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, answer (C) is the",best,1,world_religions,[-1.781991958618164]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, answer (D) is the",best,0,world_religions,[-1.8475284576416016]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, answer (A) is the",best,0,world_religions,[-1.2070598602294922]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, answer (B) is the",best,0,world_religions,[-1.2418136596679688]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, answer (C) is the",best,1,world_religions,[-1.1603031158447266]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, answer (D) is the",best,0,world_religions,[-1.1660690307617188]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 596 CE (D) 451 CE. Of the answer choices above, answer (A) is the",best,0,world_religions,[-1.7496776580810547]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 596 CE (D) 451 CE. Of the answer choices above, answer (B) is the",best,0,world_religions,[-2.1451892852783203]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 596 CE (D) 451 CE. Of the answer choices above, answer (C) is the",best,1,world_religions,[-2.112314224243164]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 596 CE (D) 451 CE. Of the answer choices above, answer (D) is the",best,0,world_religions,[-2.3478221893310547]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Akitu (D) Nehebkau. Of the answer choices above, answer (A) is the",best,0,world_religions,[-2.4271507263183594]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Akitu (D) Nehebkau. Of the answer choices above, answer (B) is the",best,0,world_religions,[-2.5977039337158203]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Akitu (D) Nehebkau. Of the answer choices above, answer (C) is the",best,1,world_religions,[-2.479095458984375]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Wag and Thoth (B) Bast (C) Akitu (D) Nehebkau. Of the answer choices above, answer (D) is the",best,0,world_religions,[-2.5040016174316406]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Ikebana (C) Tariki (D) Kami. Of the answer choices above, answer (A) is the",best,0,world_religions,[-3.0689525604248047]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Ikebana (C) Tariki (D) Kami. Of the answer choices above, answer (B) is the",best,1,world_religions,[-3.129354476928711]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Ikebana (C) Tariki (D) Kami. Of the answer choices above, answer (C) is the",best,0,world_religions,[-2.579072952270508]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Ikebana (C) Tariki (D) Kami. Of the answer choices above, answer (D) is the",best,0,world_religions,[-2.5008697509765625]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Devotion and piety (B) Love and passion (C) Goodwill and love (D) Harmony and balance. Of the answer choices above, answer (A) is the",best,0,world_religions,[-1.467315673828125]
