preamble,stimulus,is_correct,subject,stimulus_prob
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (A) is the",best,0,elementary_mathematics,"[-2.875, -2.625, -1.875, -2.625, -2.0625, -2.0, -2.6875, -2.25, -2.0, -2.8125, -2.4375, -2.125, -2.0625, -2.25, -2.75, -3.0, -2.4375, -2.0, -2.4375, -2.5625, -2.25, -2.75, -1.9375, -2.5625, -2.1875, -2.8125, -2.875, -1.75, -3.25, -2.5, -2.75, -2.6875, -2.1875, -2.5625, -2.3125, -2.125, -1.875, -1.875, -3.0, -2.625, -2.25, -1.5, -2.1875, -1.875, -2.125, -2.3125, -2.5, -2.1875, -2.6875, -2.75]"
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (B) is the",best,0,elementary_mathematics,"[-2.75, -2.1875, -2.4375, -2.375, -2.8125, -2.0625, -2.625, -2.9375, -2.5625, -2.125, -2.3125, -2.3125, -2.1875, -2.8125, -3.25, -2.125, -3.0625, -3.0, -2.6875, -3.4375, -1.9375, -2.125, -2.3125, -2.25, -2.5625, -1.4375, -3.0625, -3.0625, -2.125, -2.8125, -3.25, -2.6875, -2.25, -2.6875, -2.1875, -2.625, -2.6875, -1.9375, -3.0625, -2.0, -2.375, -2.5625, -2.3125, -2.375, -2.0, -3.1875, -1.75, -2.6875, -2.25, -2.0625]"
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (C) is the",best,1,elementary_mathematics,"[-3.0625, -2.3125, -2.4375, -2.1875, -2.875, -2.125, -2.8125, -2.8125, -2.3125, -2.1875, -2.5625, -3.875, -2.3125, -3.8125, -2.375, -2.8125, -2.5625, -2.0625, -2.5, -2.75, -2.25, -2.5625, -2.375, -2.6875, -1.9375, -2.1875, -2.3125, -2.5625, -2.25, -3.0, -2.375, -2.625, -2.5625, -2.5, -2.6875, -2.5, -1.875, -2.625, -2.4375, -2.9375, -2.5, -2.0625, -2.5, -2.5, -2.4375, -3.5, -2.5625, -2.6875, -2.125, -2.3125]"
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (D) is the",best,0,elementary_mathematics,"[-2.125, -2.0, -1.9375, -2.5, -2.6875, -2.8125, -2.8125, -2.625, -2.625, -3.375, -2.25, -2.9375, -2.4375, -3.1875, -2.8125, -2.5625, -2.8125, -2.375, -2.0625, -2.6875, -2.125, -2.6875, -2.4375, -2.5, -3.125, -2.4375, -2.625, -2.5, -2.375, -2.375, -3.0625, -2.0625, -2.5, -2.4375, -2.625, -1.625, -3.125, -3.375, -3.0625, -2.1875, -2.375, -3.0, -2.9375, -2.375, -2.375, -2.5, -2.1875, -2.0625, -2.4375, -2.0625]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (A) is the",best,0,elementary_mathematics,"[-2.9375, -2.875, -3.0625, -3.9375, -2.75, -2.5, -3.25, -3.375, -2.875, -3.375, -4.0625, -3.875, -3.375, -2.8125, -3.1875, -3.0, -3.0, -3.3125, -4.375, -3.125, -3.5625, -3.25, -3.25, -2.5, -2.625, -3.8125, -2.625, -3.125, -3.1875, -2.9375, -2.75, -3.4375, -3.125, -3.5, -3.6875, -3.5625, -3.5625, -3.6875, -3.3125, -3.1875, -3.5, -2.75, -3.4375, -2.6875, -3.75, -2.8125, -2.9375, -3.5, -3.125, -2.625]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (B) is the",best,0,elementary_mathematics,"[-3.5, -3.0, -3.0, -3.1875, -2.8125, -2.625, -3.375, -2.3125, -3.5, -3.4375, -3.875, -3.125, -3.4375, -2.9375, -3.1875, -2.5625, -2.625, -3.0625, -3.125, -4.0, -3.4375, -2.5, -2.6875, -3.4375, -3.375, -3.0, -2.5, -3.375, -2.6875, -3.0625, -2.5625, -2.625, -3.3125, -2.625, -3.0625, -3.125, -3.25, -2.9375, -3.75, -3.3125, -3.1875, -3.875, -4.125, -2.75, -3.5, -3.0, -2.4375, -2.4375, -3.375, -3.125]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (C) is the",best,1,elementary_mathematics,"[-3.5625, -3.0, -3.5, -2.875, -3.0625, -3.6875, -2.9375, -3.75, -3.4375, -3.5625, -2.9375, -3.9375, -3.5, -3.125, -3.125, -4.0625, -2.5625, -2.8125, -3.0, -3.625, -3.1875, -2.9375, -3.625, -3.375, -3.5625, -3.375, -3.1875, -2.8125, -3.75, -3.3125, -2.8125, -2.8125, -3.75, -3.125, -3.4375, -3.0625, -3.375, -3.125, -2.9375, -2.75, -3.25, -3.1875, -3.0, -3.0625, -3.625, -3.375, -3.0625, -2.5, -3.0, -3.5625]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (D) is the",best,0,elementary_mathematics,"[-3.1875, -3.6875, -2.8125, -3.1875, -3.1875, -3.4375, -2.5, -3.0625, -3.125, -2.6875, -3.25, -2.8125, -2.9375, -3.375, -2.75, -4.5, -2.1875, -3.0, -2.625, -2.8125, -3.3125, -2.8125, -3.1875, -2.875, -2.8125, -2.8125, -3.125, -3.25, -3.0, -3.4375, -2.875, -4.0, -3.5, -2.5625, -3.75, -2.75, -3.5625, -3.0, -2.9375, -2.6875, -2.4375, -3.75, -3.8125, -2.5, -3.3125, -3.125, -3.0, -4.0, -3.375, -3.125]"
"Find the quotient of −40 ÷ (−8). (A) 1 over 5 (B) −5 (C) −1 over 5 and (D) 5. Of the answer choices above, answer (A) is the",best,0,elementary_mathematics,"[-3.625, -3.1875, -4.0, -2.6875, -3.3125, -3.25, -3.75, -3.0625, -2.6875, -3.4375, -2.75, -3.75, -4.0625, -4.4375, -3.5625, -3.3125, -3.25, -4.3125, -3.25, -3.1875, -3.125, -3.25, -3.0, -2.75, -3.875, -3.1875, -2.8125, -3.75, -3.1875, -3.4375, -3.4375, -2.9375, -2.25, -3.5625, -2.9375, -3.0, -2.875, -3.375, -3.3125, -3.75, -3.9375, -3.625, -3.875, -3.1875, -2.9375, -3.3125, -3.25, -3.4375, -3.5625, -4.1875]"
"Find the quotient of −40 ÷ (−8). (A) 1 over 5 (B) −5 (C) −1 over 5 and (D) 5. Of the answer choices above, answer (B) is the",best,0,elementary_mathematics,"[-3.5625, -3.3125, -3.4375, -4.25, -2.9375, -2.5625, -3.8125, -3.625, -3.375, -4.1875, -3.125, -3.3125, -3.5625, -4.6875, -4.3125, -3.1875, -3.375, -4.1875, -4.0625, -3.125, -3.5, -3.5625, -4.8125, -2.625, -2.8125, -4.75, -3.3125, -4.375, -4.1875, -3.25, -3.9375, -4.125, -3.625, -3.6875, -3.75, -3.75, -3.125, -3.0, -2.9375, -4.1875, -3.5625, -3.625, -3.0, -3.5, -3.9375, -3.4375, -3.125, -3.8125, -3.6875, -3.625]"
