preamble,stimulus,is_correct,subject,stimulus_prob
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (A) is the",best,0,elementary_mathematics,"[-2.365476608276367, -0.7843780517578125, -2.2547874450683594, -1.1664047241210938, -2.103605270385742, -2.0562515258789062, -0.8824176788330078, -1.3808784484863281, -1.6562442779541016, -2.853666305541992, -1.6734371185302734, -3.6202239990234375, -1.5867137908935547, -1.5902214050292969, -2.618462562561035, -0.6987228393554688, -1.0705947875976562, -1.670806884765625, -1.574075698852539, -1.7730674743652344, -1.6095447540283203, -2.8121337890625, -2.6411285400390625, -1.3897705078125, -1.355703353881836, -1.7264976501464844, -0.7550945281982422, -1.592987060546875, -1.4780158996582031, -1.159444808959961, -1.5675506591796875, -1.2360305786132812, -0.9994964599609375, -2.429279327392578, -1.7805891036987305, -1.2454204559326172, -1.1233196258544922, -1.2784500122070312, -2.1472644805908203, -0.8551349639892578, -1.2500267028808594, -1.2295417785644531, -1.32769775390625, -1.1618671417236328, -2.041757583618164, -1.2931194305419922, -2.106565475463867, -1.0163116455078125, -1.8138389587402344, -1.168355941772461]"
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (B) is the",best,0,elementary_mathematics,"[-1.908416748046875, -2.049406051635742, -2.661731719970703, -1.0659599304199219, -0.8457775115966797, -1.7899646759033203, -1.6256046295166016, -1.7853031158447266, -0.6820106506347656, -1.4678115844726562, -2.4513378143310547, -1.2784900665283203, -1.4563446044921875, -3.2252931594848633, -1.1967601776123047, -2.6185150146484375, -1.353851318359375, -0.9315204620361328, -2.0144996643066406, -1.7728214263916016, -0.9785728454589844, -2.8618392944335938, -0.6279582977294922, -1.6895370483398438, -1.2144737243652344, -1.4520530700683594, -1.9599571228027344, -0.9738483428955078, -1.440195083618164, -1.8642101287841797, -1.6987056732177734, -1.1610374450683594, -1.4056854248046875, -0.9543495178222656, -1.419229507446289, -2.5927085876464844, -2.316831588745117, -1.9881477355957031, -2.9334182739257812, -2.016040802001953, -2.024491310119629, -1.4067649841308594, -2.3576831817626953, -1.9559478759765625, -0.9474525451660156, -1.2771110534667969, -1.5711002349853516, -0.6226654052734375, -1.6245594024658203, -2.4742984771728516]"
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (C) is the",best,1,elementary_mathematics,"[-2.2320995330810547, -0.9273853302001953, -2.268766403198242, -1.0551490783691406, -2.0935401916503906, -1.8032665252685547, -2.3987274169921875, -1.5833206176757812, -1.9721107482910156, -0.9140987396240234, -1.7103328704833984, -1.776082992553711, -1.9006195068359375, -1.5131149291992188, -2.034688949584961, -2.291057586669922, -0.8890953063964844, -2.03173828125, -2.318613052368164, -1.7544384002685547, -2.2030162811279297, -1.9521350860595703, -2.6578750610351562, -1.972299575805664, -1.8009185791015625, -2.005838394165039, -2.143177032470703, -1.8182640075683594, -1.3997211456298828, -1.1617679595947266, -0.9715385437011719, -2.015932083129883, -2.823488235473633, -1.8655776977539062, -1.5159244537353516, -0.6230640411376953, -1.194040298461914, -1.4561634063720703, -2.8121585845947266, -1.7217369079589844, -1.8482608795166016, -1.3856086730957031, -1.3609733581542969, -2.858245849609375, -0.8475475311279297, -2.1415576934814453, -3.114175796508789, -2.3348865509033203, -4.822999000549316, -1.8355770111083984]"
"What is the value of p in 24 = 2p? (A) p = 4 (B) p = 8 (C) p = 12 and (D) p = 24. Of the answer choices above, answer (D) is the",best,0,elementary_mathematics,"[-1.5568256378173828, -1.1584186553955078, nan, -1.2478370666503906, -1.3485565185546875, -1.9899654388427734, -1.3291015625, -2.150239944458008, -1.709202766418457, -1.486318588256836, -2.0199050903320312, -2.3493690490722656, -2.012632369995117, -2.2527008056640625, -2.425180435180664, -1.4508934020996094, -2.40972900390625, -3.4910831451416016, -2.0349254608154297, -2.612001419067383, -2.737316131591797, -3.739715576171875, -2.0868606567382812, -1.8022003173828125, -1.8192329406738281, -2.338226318359375, -0.9928264617919922, -1.8397789001464844, -1.6533203125, -1.598663330078125, -1.5719223022460938, -1.9049835205078125, -1.7273330688476562, -2.752805709838867, -1.9145088195800781, -2.2663488388061523, -1.5052967071533203, -1.8864059448242188, -3.1505126953125, -1.3289127349853516, -2.4737777709960938, -2.587444305419922, -1.3766956329345703, -1.0656166076660156, -1.5058231353759766, -1.5997200012207031, -1.4920463562011719, -1.7676734924316406, -2.185422897338867, -1.1079692840576172]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (A) is the",best,0,elementary_mathematics,"[-0.8368740081787109, -1.6545085906982422, -0.8624038696289062, -1.1985797882080078, -0.7309513092041016, -1.3568572998046875, -0.6720619201660156, -0.6060523986816406, -1.2687034606933594, -1.82940673828125, -1.014638900756836, -2.775196075439453, -0.49361610412597656, -0.49274253845214844, -1.4571990966796875, -0.7783164978027344, -0.7760410308837891, -0.8842277526855469, -1.1970443725585938, -1.629629135131836, -0.3841133117675781, -2.480297088623047, -1.4765892028808594, -0.7291545867919922, -0.8368740081787109, -1.798628807067871, -0.6405792236328125, -1.1791534423828125, -1.0259037017822266, -0.6272811889648438, -0.4154987335205078, -0.6572208404541016, -1.4363956451416016, -2.4683990478515625, -0.2578105926513672, -0.4139671325683594, -0.8147144317626953, -0.9054775238037109, -0.2558612823486328, -0.8446083068847656, -0.23885536193847656, -0.5332851409912109, -0.6835136413574219, -0.8631210327148438, -0.7736282348632812, -3.177743911743164, -0.3778858184814453, -0.6364822387695312, -0.948028564453125, -1.3034934997558594]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (B) is the",best,0,elementary_mathematics,"[-1.6298370361328125, -1.2554473876953125, -2.6432857513427734, -1.390869140625, -0.7205734252929688, -0.7854061126708984, -1.7161273956298828, -0.9891834259033203, -0.9602413177490234, -1.354379653930664, -1.6556396484375, -0.8782730102539062, -1.0118427276611328, -0.9196910858154297, -1.4053306579589844, -1.2739906311035156, -0.5931453704833984, -0.8879985809326172, -2.372311592102051, -0.4130706787109375, -0.5107841491699219, -0.4587249755859375, -1.0260639190673828, -0.6529197692871094, -1.4556961059570312, -1.3987140655517578, -1.6678009033203125, -2.441608428955078, -1.483346939086914, -1.5507469177246094, -0.2873191833496094, -1.2263641357421875, -0.7579917907714844, -0.5762863159179688, -1.1793632507324219, -0.8630504608154297, -0.5766773223876953, -2.058439254760742, -0.4870338439941406, -0.7339420318603516, -0.9374752044677734, -1.5871639251708984, -1.7486381530761719, -0.8936824798583984, -1.6466407775878906, -0.5380039215087891, -1.4661865234375, -0.9211902618408203, -0.7182235717773438, -0.7444190979003906]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (C) is the",best,1,elementary_mathematics,"[-1.0670299530029297, -0.9469547271728516, nan, -0.5051078796386719, -1.4534416198730469, -3.2325239181518555, -1.5883026123046875, -1.087850570678711, -1.073282241821289, -1.7067298889160156, -0.6819572448730469, -0.8385162353515625, -0.7707633972167969, -1.2047481536865234, -1.7112236022949219, -0.7715072631835938, -1.623910903930664, -1.9823932647705078, -1.1298103332519531, -0.4809398651123047, -0.6369838714599609, -1.0758094787597656, -1.8332462310791016, -0.4510536193847656, -0.6068439483642578, -1.2572898864746094, -0.8585720062255859, -0.12196540832519531, -0.3030853271484375, -1.69403076171875, -1.4211673736572266, -1.0174331665039062, -0.3137989044189453, -2.029367446899414, -0.8165721893310547, -1.2768135070800781, -2.7157249450683594, -0.6955642700195312, -0.30554771423339844, -1.4089946746826172, -1.0153331756591797, -1.2332496643066406, -1.231710433959961, -0.7789878845214844, -1.2942943572998047, -0.4277210235595703, -2.4510345458984375, -0.4413127899169922, -1.6759319305419922, -0.7163467407226562]"
"Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day? (A) 5 (B) 7 (C) 8 and (D) 9. Of the answer choices above, answer (D) is the",best,0,elementary_mathematics,"[-1.3825836181640625, -1.2825870513916016, -1.0425586700439453, -1.3251686096191406, -0.8879680633544922, -0.3672218322753906, -0.5046596527099609, -0.9179191589355469, -1.1820068359375, -1.8026199340820312, -0.447113037109375, -0.9883308410644531, -0.9677982330322266, -1.292856216430664, -0.7134666442871094, -0.9037055969238281, -1.4013938903808594, -2.6929931640625, -1.3517894744873047, -0.66827392578125, -0.968780517578125, -1.4122581481933594, -3.2677698135375977, -1.3567428588867188, -1.2018585205078125, -0.8957290649414062, -0.9714069366455078, -1.2291545867919922, -1.3427734375, -0.8121414184570312, -1.7362556457519531, -0.8884353637695312, -0.7746734619140625, -0.9476394653320312, -0.7939624786376953, -0.8048896789550781, -0.5022163391113281, -1.3143787384033203, -1.1409130096435547, -0.3360786437988281, -3.328240394592285, -1.3948001861572266, -1.0001564025878906, -0.6927413940429688, -1.9842987060546875, -0.9037208557128906, -0.7841262817382812, -0.5493106842041016, -1.4642887115478516, -1.6623611450195312]"
"Find the quotient of −40 ÷ (−8). (A) 1 over 5 (B) −5 (C) −1 over 5 and (D) 5. Of the answer choices above, answer (A) is the",best,0,elementary_mathematics,"[-0.9471378326416016, -2.000154495239258, -2.4004554748535156, -2.311664581298828, -1.8740730285644531, -2.709726333618164, -1.5920124053955078, -4.112903594970703, -2.6945695877075195, -1.4717597961425781, -1.520547866821289, -2.0021419525146484, -1.7829360961914062, -1.4647998809814453, -2.38323974609375, -1.2762641906738281, -0.7784595489501953, -1.2978477478027344, -1.6012611389160156, -2.8144798278808594, -1.8781089782714844, -1.7325305938720703, -1.4166316986083984, -1.9593162536621094, -4.40093994140625, -0.995697021484375, -4.370852470397949, -2.2757301330566406, -3.175628662109375, -1.3214282989501953, -1.3479881286621094, -1.0454483032226562, -0.9672489166259766, -3.662226676940918, -1.0031242370605469, -1.3444576263427734, -1.2505626678466797, -2.165761947631836, -1.1628360748291016, -2.2995834350585938, nan, -4.396064758300781, -2.1815662384033203, -1.0071372985839844, -1.7143802642822266, -1.6003074645996094, -2.2189369201660156, -1.2610549926757812, -1.1682395935058594, -1.0966415405273438]"
"Find the quotient of −40 ÷ (−8). (A) 1 over 5 (B) −5 (C) −1 over 5 and (D) 5. Of the answer choices above, answer (B) is the",best,0,elementary_mathematics,"[-1.2232666015625, -1.4610347747802734, -2.1096038818359375, -2.524524688720703, -2.4468212127685547, -2.9551944732666016, -1.5890235900878906, -1.8868408203125, -2.1370887756347656, -2.5969715118408203, -2.576211929321289, -1.6475677490234375, -1.4967422485351562, -1.5154457092285156, -2.2876358032226562, -1.5948257446289062, -2.2005252838134766, -2.9853515625, -1.4360198974609375, -1.778707504272461, -1.749868392944336, -2.3669986724853516, -1.7488040924072266, -1.7478675842285156, -2.6096248626708984, -2.180034637451172, -1.294290542602539, -2.533243179321289, -3.2562360763549805, -1.5655231475830078, -2.241640090942383, -0.9052772521972656, -3.670360565185547, -2.0662097930908203, -1.9791450500488281, -2.1105995178222656, -1.6919307708740234, -2.7173519134521484, -2.357044219970703, -1.308675765991211, -1.7176265716552734, -2.2894840240478516, nan, -1.8550071716308594, -2.680574417114258, -1.8662300109863281, -2.2359371185302734, -1.2439193725585938, -2.642160415649414, -2.9047889709472656]"
