preamble,stimulus,is_correct,subject,stimulus_prob
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-6.069231033325195]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-7.233293533325195]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, the best answer choice is (",C,1,world_religions,[-5.912981033325195]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Idols (D) Apparitions. Of the answer choices above, the best answer choice is (",D,0,world_religions,[-6.756731033325195]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-6.309758186340332]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-6.661320686340332]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",C,1,world_religions,[-6.848820686340332]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Mengzi (C) Yin-Yang School (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",D,0,world_religions,[-7.020695686340332]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",A,1,world_religions,[-6.2186431884765625]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-6.7420806884765625]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-7.2342681884765625]
" When was the first Buddhist temple constructed in Japan? (A) 596 CE (B) 325 CE (C) 119 CE (D) 451 CE. Of the answer choices above, the best answer choice is (",D,0,world_religions,[-7.3202056884765625]
