preamble,stimulus,is_correct,subject,stimulus_prob
"Select an answer choice (A) choice (B) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.3957633972167969]
"Select an answer choice (A) choice (B) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.3332633972167969]
"Select an answer choice (A) choice (B) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.4582633972167969]
"Select an answer choice (A) choice (B) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.5051383972167969]
"Select an answer choice (A) choice (B) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.4138717651367188]
"Select an answer choice (A) choice (B) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.3982467651367188]
"Select an answer choice (A) choice (B) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.4294967651367188]
"Select an answer choice (A) choice (B) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.4607467651367188]
"Select an answer choice (A) choice (C) choice (B) choice (D) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.3722896575927734]
"Select an answer choice (A) choice (C) choice (B) choice (D) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.4660396575927734]
"Select an answer choice (A) choice (C) choice (B) choice (D) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.2316646575927734]
"Select an answer choice (A) choice (C) choice (B) choice (D) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.6847896575927734]
"Select an answer choice (A) choice (C) choice (D) choice (B) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.4982357025146484]
"Select an answer choice (A) choice (C) choice (D) choice (B) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.5919857025146484]
"Select an answer choice (A) choice (C) choice (D) choice (B) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.5138607025146484]
"Select an answer choice (A) choice (C) choice (D) choice (B) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.1544857025146484]
"Select an answer choice (A) choice (D) choice (B) choice (C) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.4476642608642578]
"Select an answer choice (A) choice (D) choice (B) choice (C) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.5257892608642578]
"Select an answer choice (A) choice (D) choice (B) choice (C) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.3226642608642578]
"Select an answer choice (A) choice (D) choice (B) choice (C) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.4632892608642578]
"Select an answer choice (A) choice (D) choice (C) choice (B) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.511850357055664]
"Select an answer choice (A) choice (D) choice (C) choice (B) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.496225357055664]
"Select an answer choice (A) choice (D) choice (C) choice (B) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.418100357055664]
"Select an answer choice (A) choice (D) choice (C) choice (B) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.324350357055664]
"Select an answer choice (B) choice (A) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.1592960357666016]
"Select an answer choice (B) choice (A) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.4874210357666016]
"Select an answer choice (B) choice (A) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.4874210357666016]
"Select an answer choice (B) choice (A) choice (C) choice (D) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.6436710357666016]
"Select an answer choice (B) choice (A) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.1657371520996094]
"Select an answer choice (B) choice (A) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.5719871520996094]
"Select an answer choice (B) choice (A) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.4626121520996094]
"Select an answer choice (B) choice (A) choice (D) choice (C) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.5876121520996094]
"Select an answer choice (B) choice (C) choice (A) choice (D) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.1956596374511719]
"Select an answer choice (B) choice (C) choice (A) choice (D) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.4456596374511719]
"Select an answer choice (B) choice (C) choice (A) choice (D) choice. Of the answer choices above, the best answer choice is (",A,1,control,[-1.3519096374511719]
"Select an answer choice (B) choice (C) choice (A) choice (D) choice. Of the answer choices above, the best answer choice is (",D,0,control,[-1.7894096374511719]
"Select an answer choice (B) choice (C) choice (D) choice (A) choice. Of the answer choices above, the best answer choice is (",B,0,control,[-1.2176666259765625]
"Select an answer choice (B) choice (C) choice (D) choice (A) choice. Of the answer choices above, the best answer choice is (",C,0,control,[-1.6707916259765625]
