preamble,stimulus,is_correct,subject,stimulus_prob
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions and (D) Idols. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-1.2886219024658203]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions and (D) Idols. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-4.49174690246582]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions and (D) Idols. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-1.1636219024658203]
" What can murtis be translated as? (A) Offerings (B) Prayers (C) Apparitions and (D) Idols. Of the answer choices above, the best answer choice is (",D,1,world_religions,[-0.9292469024658203]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Yin-Yang School (C) Mengzi and (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-1.6200237274169922]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Yin-Yang School (C) Mengzi and (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",B,1,world_religions,[-0.8700237274169922]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Yin-Yang School (C) Mengzi and (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-1.5575237274169922]
" Naturalists who concentrated on natural elements and processes are associated with which of the following? (A) Daoism (B) Yin-Yang School (C) Mengzi and (D) Humanistic Buddhism. Of the answer choices above, the best answer choice is (",D,0,world_religions,[-1.8075237274169922]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE and (D) 596 CE. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-0.8561840057373047]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE and (D) 596 CE. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-1.7936840057373047]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE and (D) 596 CE. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-1.2780590057373047]
" When was the first Buddhist temple constructed in Japan? (A) 325 CE (B) 119 CE (C) 451 CE and (D) 596 CE. Of the answer choices above, the best answer choice is (",D,1,world_religions,[-2.0749340057373047]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Akitu (B) Wag and Thoth (C) Bast and (D) Nehebkau. Of the answer choices above, the best answer choice is (",A,1,world_religions,[-0.3096752166748047]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Akitu (B) Wag and Thoth (C) Bast and (D) Nehebkau. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-2.2628002166748047]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Akitu (B) Wag and Thoth (C) Bast and (D) Nehebkau. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-2.5440502166748047]
" What is the name of the ten day New Year festival that celebrated Babylon's culture? (A) Akitu (B) Wag and Thoth (C) Bast and (D) Nehebkau. Of the answer choices above, the best answer choice is (",D,0,world_religions,[-2.5596752166748047]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami and (D) Ikebana. Of the answer choices above, the best answer choice is (",A,0,world_religions,[-4.538610458374023]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami and (D) Ikebana. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-1.1011104583740234]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami and (D) Ikebana. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-3.0229854583740234]
"Which of the following terms denote the Japanese art of flower arranging? (A) Zazen (B) Tariki (C) Kami and (D) Ikebana. Of the answer choices above, the best answer choice is (",D,1,world_religions,[-0.5229854583740234]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, the best answer choice is (",A,1,world_religions,[-0.3734588623046875]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-1.9047088623046875]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-2.5453338623046875]
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, the best answer choice is (",D,0,world_religions,[-2.5609588623046875]
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Shabad (B) Khalse (C) Nam and (D) Guru. Of the answer choices above, the best answer choice is (",A,1,world_religions,[-0.9662017822265625]
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Shabad (B) Khalse (C) Nam and (D) Guru. Of the answer choices above, the best answer choice is (",B,0,world_religions,[-1.6537017822265625]
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Shabad (B) Khalse (C) Nam and (D) Guru. Of the answer choices above, the best answer choice is (",C,0,world_religions,[-1.9037017822265625]
